,x,y,z,des_x,des_y,des_z,qw,qx,qy,qz,des_qw,des_qx,des_qy,des_qz
83,-0.09111127946979847,0.16181218558561627,0.30432143733768857,-0.09111127946979847,0.16181218558561627,0.30432143733768857,-0.6119146346032841,-0.3840363925633929,-0.5909800049378854,-0.3589138655845466,-0.6119146346032841,-0.3840363925633929,-0.5909800049378854,-0.3589138655845466
84,-0.10416682450293602,0.1516989239865153,0.30717566446144284,-0.10416682450293602,0.1516989239865153,0.30717566446144284,-0.606434950672927,-0.3926322980309947,-0.5858568848143655,-0.3672168836816089,-0.606434950672927,-0.3926322980309947,-0.5858568848143655,-0.3672168836816089
85,-0.11722236953607357,0.1415856623874142,0.310029891585197,-0.11722236953607357,0.1415856623874142,0.310029891585197,-0.6008480518302414,-0.40112976636816516,-0.5806297801245335,-0.3754272067628566,-0.6008480518302414,-0.40112976636816516,-0.5806297801245335,-0.3754272067628566
86,-0.13027791456921112,0.13147240078831324,0.3128841187089512,-0.13027791456921112,0.13147240078831324,0.3128841187089512,-0.5951494819177746,-0.40953701301320683,-0.5752945418871055,-0.38355275936972516,-0.5951494819177746,-0.40953701301320683,-0.5752945418871055,-0.38355275936972516
87,-0.1433334596023489,0.12135913918921215,0.31573834583270544,-0.1433334596023489,0.12135913918921215,0.31573834583270544,-0.589333927291212,-0.41786240917111894,-0.5698462027198417,-0.39160162715571306,-0.589333927291212,-0.41786240917111894,-0.5698462027198417,-0.39160162715571306
88,-0.15638900463548644,0.11124587759011118,0.31859257295645965,-0.15638900463548644,0.11124587759011118,0.31859257295645965,-0.5833951767532412,-0.4261144665413621,-0.5642789382828628,-0.399582042834247,-0.5833951767532412,-0.4261144665413621,-0.5642789382828628,-0.399582042834247
89,-0.1694445496686242,0.10113261599101009,0.32144680008021387,-0.1694445496686242,0.10113261599101009,0.32144680008021387,-0.5773260756973483,-0.4343018226702195,-0.5585860231898176,-0.40750237280561874,-0.5773260756973483,-0.4343018226702195,-0.5585860231898176,-0.40750237280561874
90,-0.18250009470176154,0.09101935439190911,0.32430102720396803,-0.18250009470176154,0.09101935439190911,0.32430102720396803,-0.5711184737069127,-0.4424332264257078,-0.5527597806576865,-0.4153711039931535,-0.5711184737069127,-0.4424332264257078,-0.5527597806576865,-0.4153711039931535
91,-0.1955556397348991,0.08090609279280814,0.32715525432772224,-0.1955556397348991,0.08090609279280814,0.32715525432772224,-0.5647631648032193,-0.4505175230068492,-0.5467915251152757,-0.42319683033706146,-0.5647631648032193,-0.4505175230068492,-0.5467915251152757,-0.42319683033706146
92,-0.20861118476803686,0.07079283119370705,0.33000948145147646,-0.20861118476803686,0.07079283119370705,0.33000948145147646,-0.5582498194772085,-0.45856363779571463,-0.540671496932732,-0.43098823829629457,-0.5582498194772085,-0.45856363779571463,-0.540671496932732,-0.43098823829629457
93,-0.2216667298011744,0.060679569594606075,0.3328637085752307,-0.2216667298011744,0.060679569594606075,0.3328637085752307,-0.5515669075746055,-0.4665805582355118,-0.5343887883702767,-0.43875409058990267,-0.5515669075746055,-0.4665805582355118,-0.5343887883702767,-0.43875409058990267
94,-0.23472227483431218,0.05056630799550499,0.3357179356989849,-0.23472227483431218,0.05056630799550499,0.3357179356989849,-0.5447016110337586,-0.47457731276579485,-0.5279312597749364,-0.4465032072647111,-0.5447016110337586,-0.47457731276579485,-0.5279312597749364,-0.4465032072647111
95,-0.24777781986744973,0.04045304639640401,0.33857216282273905,-0.24777781986744973,0.04045304639640401,0.33857216282273905,-0.5376397254021407,-0.4825629456602383,-0.5212854449812141,-0.4542444429995402,-0.5376397254021407,-0.4825629456602383,-0.5212854449812141,-0.4542444429995402
96,-0.26083336490058706,0.030339784797303038,0.34142638994649327,-0.26083336490058706,0.030339784797303038,0.34142638994649327,-0.5303655489841744,-0.49054648638583737,-0.5144364447983316,-0.46198665934037314,-0.5303655489841744,-0.49054648638583737,-0.5144364447983316,-0.46198665934037314
97,-0.27388890993372483,0.02022652319820195,0.3442806170702475,-0.27388890993372483,0.02022652319820195,0.3442806170702475,-0.5228617584045993,-0.49853691182582016,-0.5073678073972766,-0.4697386902971745,-0.5228617584045993,-0.49853691182582016,-0.5073678073972766,-0.4697386902971745
98,-0.2869444549668624,0.010113261599100976,0.34713484419400165,-0.2869444549668624,0.010113261599100976,0.34713484419400165,-0.5151092693148079,-0.5065430993713564,-0.5000613943518181,-0.4775092994111637,-0.5151092693148079,-0.5065430993713564,-0.5000613943518181,-0.4775092994111637
99,-0.29999999999999993,0.0,0.34998907131775586,-0.29999999999999993,0.0,0.34998907131775586,-0.5070870809342416,-0.5145737684767512,-0.4924972310480601,-0.48530712600910636,-0.5070870809342416,-0.5145737684767512,-0.4924972310480601,-0.48530712600910636
